"Gender","Age","Rating","Count","id"
"Males","<18",7.8,88,"/title/tt0119822/"
"Males","18-29",7.8,33462,"/title/tt0119822/"
"Males","30-44",7.7,87325,"/title/tt0119822/"
"Males","45+",7.7,25654,"/title/tt0119822/"
"Males","All Ages",7.8,151020,"/title/tt0119822/"
"All","<18",7.6,176,"/title/tt0118655/"
"All","18-29",7,48330,"/title/tt0118655/"
"All","30-44",7,85391,"/title/tt0118655/"
"All","45+",6.9,19435,"/title/tt0118655/"
"All","All Ages",7,197241,"/title/tt0118655/"
"Females","<18",6.6,16,"/title/tt0118655/"
"Females","18-29",6.6,7552,"/title/tt0118655/"
"Females","30-44",6.6,10449,"/title/tt0118655/"
"Females","45+",6.6,2354,"/title/tt0118655/"
"Females","All Ages",6.6,21044,"/title/tt0118655/"
"Males","<18",7.7,159,"/title/tt0118655/"
"Males","18-29",7.1,40398,"/title/tt0118655/"
"Males","30-44",7.1,74138,"/title/tt0118655/"
"Males","45+",6.9,16816,"/title/tt0118655/"
"Males","All Ages",7.1,135773,"/title/tt0118655/"
"All","<18",8.6,122,"/title/tt0118749/"
"All","18-29",8.1,46014,"/title/tt0118749/"
"All","30-44",7.8,93167,"/title/tt0118749/"
"All","45+",7.7,24772,"/title/tt0118749/"
"All","All Ages",7.9,208216,"/title/tt0118749/"
"Females","<18",7.3,12,"/title/tt0118749/"
"Females","18-29",7.6,5527,"/title/tt0118749/"
"Females","30-44",7.4,10826,"/title/tt0118749/"
"Females","45+",7.6,3567,"/title/tt0118749/"
"Females","All Ages",7.5,20638,"/title/tt0118749/"
"Males","<18",8.7,110,"/title/tt0118749/"
"Males","18-29",8.1,40058,"/title/tt0118749/"
"Males","30-44",7.9,81297,"/title/tt0118749/"
"Males","45+",7.7,20825,"/title/tt0118749/"
"Males","All Ages",7.9,147035,"/title/tt0118749/"
"All","<18",7.9,47,"/title/tt0118842/"
"All","18-29",7.3,18885,"/title/tt0118842/"
"All","30-44",7.3,61054,"/title/tt0118842/"
"All","45+",7.2,13629,"/title/tt0118842/"
"All","All Ages",7.3,121479,"/title/tt0118842/"
"Females","<18",7.7,6,"/title/tt0118842/"
"Females","18-29",6.9,3334,"/title/tt0118842/"
"Females","30-44",7,8872,"/title/tt0118842/"
"Females","45+",7.1,2197,"/title/tt0118842/"
"Females","All Ages",7,14833,"/title/tt0118842/"
"Males","<18",8,41,"/title/tt0118842/"
"Males","18-29",7.4,15392,"/title/tt0118842/"
"Males","30-44",7.4,51528,"/title/tt0118842/"
"Males","45+",7.2,11234,"/title/tt0118842/"
"Males","All Ages",7.4,80122,"/title/tt0118842/"
"All","<18",6.6,6,"/title/tt0119590/"
"All","18-29",7.7,1051,"/title/tt0119590/"
"All","30-44",7.5,3149,"/title/tt0119590/"
"All","45+",7.5,1747,"/title/tt0119590/"
"All","All Ages",7.6,7904,"/title/tt0119590/"
"Females","<18",8.5,2,"/title/tt0119590/"
"Females","18-29",7.9,473,"/title/tt0119590/"
"Females","30-44",7.9,1023,"/title/tt0119590/"
"Females","45+",7.8,375,"/title/tt0119590/"
"Females","All Ages",7.9,1916,"/title/tt0119590/"
"Males","<18",6.8,4,"/title/tt0119590/"
"Males","18-29",7.5,554,"/title/tt0119590/"
"Males","30-44",7.4,2087,"/title/tt0119590/"
"Males","45+",7.5,1348,"/title/tt0119590/"
"Males","All Ages",7.5,4069,"/title/tt0119590/"
"All","<18",8.7,3,"/title/tt0119668/"
"All","18-29",6.6,2089,"/title/tt0119668/"
"All","30-44",6.5,14808,"/title/tt0119668/"
"All","45+",6.7,8834,"/title/tt0119668/"
"All","All Ages",6.6,33852,"/title/tt0119668/"
"Females","<18",8,2,"/title/tt0119668/"
"Females","18-29",6.7,599,"/title/tt0119668/"
"Females","30-44",6.8,3035,"/title/tt0119668/"
"Females","45+",7.1,1866,"/title/tt0119668/"
"Females","All Ages",6.9,5667,"/title/tt0119668/"
"Males","<18",10,1,"/title/tt0119668/"
"Males","18-29",6.5,1471,"/title/tt0119668/"
"Males","30-44",6.5,11586,"/title/tt0119668/"
"Males","45+",6.7,6857,"/title/tt0119668/"
"Males","All Ages",6.6,20351,"/title/tt0119668/"
"All","<18",7.1,41,"/title/tt0119738/"
"All","18-29",6.4,23293,"/title/tt0119738/"
"All","30-44",6.2,47945,"/title/tt0119738/"
"All","45+",6.4,13192,"/title/tt0119738/"
"All","All Ages",6.3,109396,"/title/tt0119738/"
"Females","<18",7.1,28,"/title/tt0119738/"
"Females","18-29",6.6,15657,"/title/tt0119738/"
"Females","30-44",6.5,19690,"/title/tt0119738/"
"Females","45+",6.6,3781,"/title/tt0119738/"
"Females","All Ages",6.6,40905,"/title/tt0119738/"
"Males","<18",7,13,"/title/tt0119738/"
"Males","18-29",6.2,7418,"/title/tt0119738/"
"Males","30-44",6,27722,"/title/tt0119738/"
"Males","45+",6.3,9230,"/title/tt0119738/"
"Males","All Ages",6.1,45758,"/title/tt0119738/"
"All","<18",NA,NA,"/title/tt0126810/"
"All","18-29",6.8,228,"/title/tt0126810/"
"All","30-44",6.2,1174,"/title/tt0126810/"
"All","45+",6.7,915,"/title/tt0126810/"
"All","All Ages",6.4,3042,"/title/tt0126810/"
"Females","<18",NA,NA,"/title/tt0126810/"
"Females","18-29",6.7,121,"/title/tt0126810/"
"Females","30-44",5.9,366,"/title/tt0126810/"
"Females","45+",6.8,136,"/title/tt0126810/"
"Females","All Ages",6.3,626,"/title/tt0126810/"
"Males","<18",NA,NA,"/title/tt0126810/"
"Males","18-29",6.9,101,"/title/tt0126810/"
"Males","30-44",6.3,794,"/title/tt0126810/"
"Males","45+",6.7,768,"/title/tt0126810/"
"Males","All Ages",6.5,1688,"/title/tt0126810/"
"All","<18",6,62,"/title/tt0144120/"
"All","18-29",5.5,11717,"/title/tt0144120/"
"All","30-44",5.3,20155,"/title/tt0144120/"
"All","45+",5.3,3752,"/title/tt0144120/"
"All","All Ages",5.4,44629,"/title/tt0144120/"
"Females","<18",6.6,13,"/title/tt0144120/"
"Females","18-29",5.6,2832,"/title/tt0144120/"
"Females","30-44",5.3,3120,"/title/tt0144120/"
"Females","45+",5.2,615,"/title/tt0144120/"
"Females","All Ages",5.4,6830,"/title/tt0144120/"
"Males","<18",6,48,"/title/tt0144120/"
"Males","18-29",5.5,8799,"/title/tt0144120/"
"Males","30-44",5.3,16860,"/title/tt0144120/"
"Males","45+",5.3,3076,"/title/tt0144120/"
"Males","All Ages",5.4,29685,"/title/tt0144120/"
"All","<18",6.8,5,"/title/tt0138414/"
"All","18-29",6.7,982,"/title/tt0138414/"
"All","30-44",6.5,1761,"/title/tt0138414/"
"All","45+",7.1,1182,"/title/tt0138414/"
"All","All Ages",6.8,5077,"/title/tt0138414/"
"Females","<18",7,3,"/title/tt0138414/"
"Females","18-29",6.5,421,"/title/tt0138414/"
"Females","30-44",6.5,338,"/title/tt0138414/"
"Females","45+",6.2,101,"/title/tt0138414/"
"Females","All Ages",6.5,876,"/title/tt0138414/"
"Males","<18",7,2,"/title/tt0138414/"
"Males","18-29",6.9,538,"/title/tt0138414/"
"Males","30-44",6.5,1408,"/title/tt0138414/"
"Males","45+",7.2,1065,"/title/tt0138414/"
"Males","All Ages",6.8,3088,"/title/tt0138414/"
"All","<18",6.8,12,"/title/tt0162973/"
"All","18-29",7.5,1960,"/title/tt0162973/"
"All","30-44",7.6,4294,"/title/tt0162973/"
"All","45+",7.9,2598,"/title/tt0162973/"
"All","All Ages",7.6,11340,"/title/tt0162973/"
"Females","<18",7.5,8,"/title/tt0162973/"
"Females","18-29",7.3,678,"/title/tt0162973/"
"Females","30-44",7.6,979,"/title/tt0162973/"
"Females","45+",7.7,504,"/title/tt0162973/"
"Females","All Ages",7.5,2206,"/title/tt0162973/"
"Males","<18",5.8,4,"/title/tt0162973/"
"Males","18-29",7.5,1251,"/title/tt0162973/"
"Males","30-44",7.6,3277,"/title/tt0162973/"
"Males","45+",7.9,2069,"/title/tt0162973/"
"Males","All Ages",7.7,6794,"/title/tt0162973/"
"All","<18",4.5,2,"/title/tt0138487/"
"All","18-29",6.1,356,"/title/tt0138487/"
"All","30-44",6,1426,"/title/tt0138487/"
"All","45+",6.9,946,"/title/tt0138487/"
"All","All Ages",6.4,3582,"/title/tt0138487/"
"Females","<18",2,1,"/title/tt0138487/"
"Females","18-29",5.9,67,"/title/tt0138487/"
"Females","30-44",4.5,217,"/title/tt0138487/"
"Females","45+",6.6,92,"/title/tt0138487/"
"Females","All Ages",5.4,384,"/title/tt0138487/"
"Males","<18",7,1,"/title/tt0138487/"
"Males","18-29",6.1,286,"/title/tt0138487/"
"Males","30-44",6.3,1191,"/title/tt0138487/"
"Males","45+",7,835,"/title/tt0138487/"
"Males","All Ages",6.5,2361,"/title/tt0138487/"
"All","<18",5.5,2,"/title/tt0139362/"
"All","18-29",6.5,1265,"/title/tt0139362/"
"All","30-44",6.6,3619,"/title/tt0139362/"
"All","45+",6.7,2009,"/title/tt0139362/"
"All","All Ages",6.7,9006,"/title/tt0139362/"
"Females","<18",NA,NA,"/title/tt0139362/"
"Females","18-29",6.6,839,"/title/tt0139362/"
"Females","30-44",6.8,1535,"/title/tt0139362/"
"Females","45+",7.3,524,"/title/tt0139362/"
"Females","All Ages",6.9,2976,"/title/tt0139362/"
"Males","<18",3,1,"/title/tt0139362/"
"Males","18-29",6.3,399,"/title/tt0139362/"
"Males","30-44",6.5,2019,"/title/tt0139362/"
"Males","45+",6.6,1455,"/title/tt0139362/"
"Males","All Ages",6.6,3948,"/title/tt0139362/"
"All","<18",7.6,27,"/title/tt0150662/"
"All","18-29",7.3,8069,"/title/tt0150662/"
"All","30-44",7.7,22338,"/title/tt0150662/"
"All","45+",7.6,5350,"/title/tt0150662/"
"All","All Ages",7.6,45433,"/title/tt0150662/"
"Females","<18",7.1,15,"/title/tt0150662/"
"Females","18-29",7.3,3330,"/title/tt0150662/"
"Females","30-44",7.7,4522,"/title/tt0150662/"
"Females","45+",7.7,1009,"/title/tt0150662/"
"Females","All Ages",7.5,9064,"/title/tt0150662/"
"Males","<18",8,12,"/title/tt0150662/"
"Males","18-29",7.3,4645,"/title/tt0150662/"
"Males","30-44",7.7,17565,"/title/tt0150662/"
"Males","45+",7.6,4273,"/title/tt0150662/"
"Males","All Ages",7.6,26883,"/title/tt0150662/"
"All","<18",7.7,5,"/title/tt0120772/"
"All","18-29",6.2,2609,"/title/tt0120772/"
"All","30-44",5.9,7304,"/title/tt0120772/"
"All","45+",6,2884,"/title/tt0120772/"
"All","All Ages",6,16835,"/title/tt0120772/"
"Females","<18",7,4,"/title/tt0120772/"
"Females","18-29",6.3,1708,"/title/tt0120772/"
"Females","30-44",6.1,3134,"/title/tt0120772/"
"Females","45+",6.2,727,"/title/tt0120772/"
"Females","All Ages",6.2,5787,"/title/tt0120772/"
"Males","<18",9,1,"/title/tt0120772/"
"Males","18-29",6.1,878,"/title/tt0120772/"
"Males","30-44",5.8,4099,"/title/tt0120772/"
"Males","45+",6,2124,"/title/tt0120772/"
"Males","All Ages",5.9,7254,"/title/tt0120772/"
"All","<18",8.3,9,"/title/tt0120879/"
"All","18-29",7.2,5391,"/title/tt0120879/"
"All","30-44",6.9,14185,"/title/tt0120879/"
"All","45+",6.7,4247,"/title/tt0120879/"
"All","All Ages",7,29845,"/title/tt0120879/"
"Females","<18",7.7,6,"/title/tt0120879/"
"Females","18-29",7.5,3041,"/title/tt0120879/"
"Females","30-44",7.5,5650,"/title/tt0120879/"
"Females","45+",7.2,1180,"/title/tt0120879/"
"Females","All Ages",7.5,10147,"/title/tt0120879/"
"Males","<18",9,3,"/title/tt0120879/"
"Males","18-29",7,2273,"/title/tt0120879/"
"Males","30-44",6.7,8357,"/title/tt0120879/"
"Males","45+",6.5,3001,"/title/tt0120879/"
"Males","All Ages",6.7,13939,"/title/tt0120879/"
"All","<18",8.2,30,"/title/tt0185125/"
"All","18-29",7.9,14848,"/title/tt0185125/"
"All","30-44",7.9,35517,"/title/tt0185125/"
"All","45+",7.9,10501,"/title/tt0185125/"
"All","All Ages",7.9,76711,"/title/tt0185125/"
"Females","<18",9.3,3,"/title/tt0185125/"
"Females","18-29",8,5448,"/title/tt0185125/"
"Females","30-44",8.1,9228,"/title/tt0185125/"
"Females","45+",8.1,1912,"/title/tt0185125/"
"Females","All Ages",8.1,17116,"/title/tt0185125/"
"Males","<18",8.2,27,"/title/tt0185125/"
"Males","18-29",7.8,9216,"/title/tt0185125/"
"Males","30-44",7.8,25831,"/title/tt0185125/"
"Males","45+",7.9,8419,"/title/tt0185125/"
"Males","All Ages",7.8,44635,"/title/tt0185125/"
"All","<18",8.8,977,"/title/tt0169547/"
"All","18-29",8.5,258441,"/title/tt0169547/"
"All","30-44",8.4,366821,"/title/tt0169547/"
"All","45+",8.1,80937,"/title/tt0169547/"
"All","All Ages",8.4,931787,"/title/tt0169547/"
"Females","<18",8.4,265,"/title/tt0169547/"
"Females","18-29",8.3,66669,"/title/tt0169547/"
"Females","30-44",8.1,66642,"/title/tt0169547/"
"Females","45+",7.9,14522,"/title/tt0169547/"
"Females","All Ages",8.2,155988,"/title/tt0169547/"
"Males","<18",8.8,697,"/title/tt0169547/"
"Males","18-29",8.6,189469,"/title/tt0169547/"
"Males","30-44",8.4,296014,"/title/tt0169547/"
"Males","45+",8.1,65193,"/title/tt0169547/"
"Males","All Ages",8.4,578365,"/title/tt0169547/"
"All","<18",7.2,155,"/title/tt0145660/"
"All","18-29",6.8,45151,"/title/tt0145660/"
"All","30-44",6.6,86164,"/title/tt0145660/"
"All","45+",6.4,19669,"/title/tt0145660/"
"All","All Ages",6.6,194925,"/title/tt0145660/"
"Females","<18",7.9,18,"/title/tt0145660/"
"Females","18-29",6.4,7090,"/title/tt0145660/"
"Females","30-44",6.2,11091,"/title/tt0145660/"
"Females","45+",6.1,2497,"/title/tt0145660/"
"Females","All Ages",6.3,21376,"/title/tt0145660/"
"Males","<18",7.2,136,"/title/tt0145660/"
"Males","18-29",6.8,37706,"/title/tt0145660/"
"Males","30-44",6.6,74223,"/title/tt0145660/"
"Males","45+",6.5,16879,"/title/tt0145660/"
"Males","All Ages",6.7,133114,"/title/tt0145660/"
"All","<18",10,1,"/title/tt0168987/"
"All","18-29",6.1,1110,"/title/tt0168987/"
"All","30-44",6,2984,"/title/tt0168987/"
"All","45+",6.4,1351,"/title/tt0168987/"
"All","All Ages",6.2,7101,"/title/tt0168987/"
"Females","<18",NA,NA,"/title/tt0168987/"
"Females","18-29",6.2,838,"/title/tt0168987/"
"Females","30-44",6.4,1564,"/title/tt0168987/"
"Females","45+",6.9,417,"/title/tt0168987/"
"Females","All Ages",6.4,2898,"/title/tt0168987/"
"Males","<18",10,1,"/title/tt0168987/"
"Males","18-29",5.9,247,"/title/tt0168987/"
"Males","30-44",5.6,1373,"/title/tt0168987/"
"Males","45+",6.3,914,"/title/tt0168987/"
"Males","All Ages",5.9,2589,"/title/tt0168987/"
"All","<18",6.9,188,"/title/tt0142342/"
"All","18-29",6.7,56457,"/title/tt0142342/"
"All","30-44",6.3,71182,"/title/tt0142342/"
"All","45+",5.9,11073,"/title/tt0142342/"
"All","All Ages",6.4,176211,"/title/tt0142342/"
"Females","<18",7.6,43,"/title/tt0142342/"
"Females","18-29",6.8,13445,"/title/tt0142342/"
"Females","30-44",6.4,12582,"/title/tt0142342/"
"Females","45+",6,1938,"/title/tt0142342/"
"Females","All Ages",6.5,29288,"/title/tt0142342/"
"Males","<18",6.8,144,"/title/tt0142342/"
"Males","18-29",6.6,42578,"/title/tt0142342/"
"Males","30-44",6.3,58002,"/title/tt0142342/"
"Males","45+",5.9,8975,"/title/tt0142342/"
"Males","All Ages",6.4,114163,"/title/tt0142342/"
"All","<18",7.4,16,"/title/tt0124298/"
"All","18-29",6.8,8923,"/title/tt0124298/"
"All","30-44",6.4,24713,"/title/tt0124298/"
"All","45+",6.8,8258,"/title/tt0124298/"
"All","All Ages",6.6,53290,"/title/tt0124298/"
"Females","<18",7.5,2,"/title/tt0124298/"
"Females","18-29",6.8,2908,"/title/tt0124298/"
"Females","30-44",6.5,5727,"/title/tt0124298/"
"Females","45+",7.2,1764,"/title/tt0124298/"
"Females","All Ages",6.7,10754,"/title/tt0124298/"
"Males","<18",7.4,14,"/title/tt0124298/"
"Males","18-29",6.8,5934,"/title/tt0124298/"
"Males","30-44",6.4,18750,"/title/tt0124298/"
"Males","45+",6.7,6397,"/title/tt0124298/"
"Males","All Ages",6.6,31989,"/title/tt0124298/"
"All","<18",7.4,43,"/title/tt0171804/"
"All","18-29",7.7,18285,"/title/tt0171804/"
"All","30-44",7.5,37298,"/title/tt0171804/"
"All","45+",7.5,10701,"/title/tt0171804/"
"All","All Ages",7.6,83714,"/title/tt0171804/"
"Females","<18",7.4,18,"/title/tt0171804/"
"Females","18-29",7.9,8155,"/title/tt0171804/"
"Females","30-44",7.8,11061,"/title/tt0171804/"
"Females","45+",7.8,2435,"/title/tt0171804/"
"Females","All Ages",7.8,22318,"/title/tt0171804/"
"Males","<18",7.4,25,"/title/tt0171804/"
"Males","18-29",7.6,9895,"/title/tt0171804/"
"Males","30-44",7.4,25805,"/title/tt0171804/"
"Males","45+",7.4,8104,"/title/tt0171804/"
"Males","All Ages",7.4,44791,"/title/tt0171804/"
"All","<18",7.6,31,"/title/tt0179116/"
"All","18-29",6.8,5284,"/title/tt0179116/"
"All","30-44",6.5,9119,"/title/tt0179116/"
"All","45+",6.2,2665,"/title/tt0179116/"
"All","All Ages",6.6,21983,"/title/tt0179116/"
"Females","<18",7.3,20,"/title/tt0179116/"
"Females","18-29",6.9,3706,"/title/tt0179116/"
"Females","30-44",7,4078,"/title/tt0179116/"
"Females","45+",6.6,718,"/title/tt0179116/"
"Females","All Ages",6.9,8814,"/title/tt0179116/"
"Males","<18",8,8,"/title/tt0179116/"
"Males","18-29",6.4,1458,"/title/tt0179116/"
"Males","30-44",6.3,4888,"/title/tt0179116/"
"Males","45+",6.1,1901,"/title/tt0179116/"
"Males","All Ages",6.3,8430,"/title/tt0179116/"
"All","<18",8.2,29,"/title/tt0126886/"
"All","18-29",7.3,13918,"/title/tt0126886/"
"All","30-44",7.2,36944,"/title/tt0126886/"
"All","45+",7.3,11353,"/title/tt0126886/"
"All","All Ages",7.3,79604,"/title/tt0126886/"
"Females","<18",6.2,6,"/title/tt0126886/"
"Females","18-29",6.9,3805,"/title/tt0126886/"
"Females","30-44",7,7329,"/title/tt0126886/"
"Females","45+",7.4,2001,"/title/tt0126886/"
"Females","All Ages",7,13504,"/title/tt0126886/"
"Males","<18",8.3,21,"/title/tt0126886/"
"Males","18-29",7.4,9994,"/title/tt0126886/"
"Males","30-44",7.3,29180,"/title/tt0126886/"
"Males","45+",7.3,9174,"/title/tt0126886/"
"Males","All Ages",7.3,49440,"/title/tt0126886/"
"All","<18",6.5,2,"/title/tt0155711/"
"All","18-29",6.6,1617,"/title/tt0155711/"
"All","30-44",6.3,7081,"/title/tt0155711/"
"All","45+",6.6,3535,"/title/tt0155711/"
"All","All Ages",6.4,15765,"/title/tt0155711/"
"Females","<18",6.5,2,"/title/tt0155711/"
"Females","18-29",7,464,"/title/tt0155711/"
"Females","30-44",6.9,1234,"/title/tt0155711/"
"Females","45+",7.1,712,"/title/tt0155711/"
"Females","All Ages",7,2492,"/title/tt0155711/"
"Males","<18",NA,NA,"/title/tt0155711/"
"Males","18-29",6.4,1131,"/title/tt0155711/"
"Males","30-44",6.2,5770,"/title/tt0155711/"
"Males","45+",6.4,2776,"/title/tt0155711/"
"Males","All Ages",6.3,9915,"/title/tt0155711/"
"All","<18",9,108,"/title/tt0175880/"
"All","18-29",8.2,51336,"/title/tt0175880/"
"All","30-44",8,124376,"/title/tt0175880/"
"All","45+",7.6,29714,"/title/tt0175880/"
"All","All Ages",8,259418,"/title/tt0175880/"
"Females","<18",7.3,11,"/title/tt0175880/"
"Females","18-29",7.8,8762,"/title/tt0175880/"
"Females","30-44",7.7,18032,"/title/tt0175880/"
"Females","45+",7.2,4827,"/title/tt0175880/"
"Females","All Ages",7.7,32576,"/title/tt0175880/"
"Males","<18",9.2,95,"/title/tt0175880/"
"Males","18-29",8.3,42090,"/title/tt0175880/"
"Males","30-44",8,104927,"/title/tt0175880/"
"Males","45+",7.7,24402,"/title/tt0175880/"
"Males","All Ages",8.1,175891,"/title/tt0175880/"
"All","<18",8.5,6,"/title/tt0162677/"
"All","18-29",6.9,2356,"/title/tt0162677/"
"All","30-44",6.6,16895,"/title/tt0162677/"
"All","45+",6.6,5991,"/title/tt0162677/"
"All","All Ages",6.6,32901,"/title/tt0162677/"
"Females","<18",8,2,"/title/tt0162677/"
"Females","18-29",6.7,483,"/title/tt0162677/"
"Females","30-44",6.5,2280,"/title/tt0162677/"
"Females","45+",6.6,849,"/title/tt0162677/"
"Females","All Ages",6.5,3713,"/title/tt0162677/"
"Males","<18",8.2,4,"/title/tt0162677/"
"Males","18-29",6.9,1852,"/title/tt0162677/"
"Males","30-44",6.7,14461,"/title/tt0162677/"
"Males","45+",6.5,5074,"/title/tt0162677/"
"Males","All Ages",6.7,21852,"/title/tt0162677/"
"All","<18",7.9,52,"/title/tt0144117/"
"All","18-29",8,55438,"/title/tt0144117/"
"All","30-44",7.9,104642,"/title/tt0144117/"
"All","45+",7.3,14205,"/title/tt0144117/"
"All","All Ages",7.9,210025,"/title/tt0144117/"
"Females","<18",8.6,13,"/title/tt0144117/"
"Females","18-29",8.2,7644,"/title/tt0144117/"
"Females","30-44",8.2,11775,"/title/tt0144117/"
"Females","45+",7.7,1945,"/title/tt0144117/"
"Females","All Ages",8.2,22136,"/title/tt0144117/"
"Males","<18",7.7,39,"/title/tt0144117/"
"Males","18-29",8,47396,"/title/tt0144117/"
"Males","30-44",7.8,91993,"/title/tt0144117/"
"Males","45+",7.3,12058,"/title/tt0144117/"
"Males","All Ages",7.8,155643,"/title/tt0144117/"
"All","<18",7.8,69,"/title/tt0134119/"
"All","18-29",7.5,30673,"/title/tt0134119/"
"All","30-44",7.3,68464,"/title/tt0134119/"
"All","45+",7.3,20110,"/title/tt0134119/"
"All","All Ages",7.4,152909,"/title/tt0134119/"
"Females","<18",8.1,20,"/title/tt0134119/"
"Females","18-29",7.6,8623,"/title/tt0134119/"
"Females","30-44",7.4,14082,"/title/tt0134119/"
"Females","45+",7.5,3850,"/title/tt0134119/"
"Females","All Ages",7.5,27583,"/title/tt0134119/"
"Males","<18",7.8,48,"/title/tt0134119/"
"Males","18-29",7.5,21732,"/title/tt0134119/"
"Males","30-44",7.3,53603,"/title/tt0134119/"
"Males","45+",7.2,15953,"/title/tt0134119/"
"Males","All Ages",7.3,94061,"/title/tt0134119/"
"All","<18",7.5,2,"/title/tt0162710/"
"All","18-29",7.2,823,"/title/tt0162710/"
"All","30-44",7,2751,"/title/tt0162710/"
"All","45+",7.4,1946,"/title/tt0162710/"
"All","All Ages",7.2,7402,"/title/tt0162710/"
"Females","<18",7.5,2,"/title/tt0162710/"
"Females","18-29",6.7,210,"/title/tt0162710/"
"Females","30-44",6.7,398,"/title/tt0162710/"
"Females","45+",6.1,154,"/title/tt0162710/"
"Females","All Ages",6.6,783,"/title/tt0162710/"
"Males","<18",NA,NA,"/title/tt0162710/"
"Males","18-29",7.4,600,"/title/tt0162710/"
"Males","30-44",7,2326,"/title/tt0162710/"
"Males","45+",7.5,1771,"/title/tt0162710/"
"Males","All Ages",7.3,4834,"/title/tt0162710/"
"All","<18",8,478,"/title/tt0144084/"
"All","18-29",7.8,139240,"/title/tt0144084/"
"All","30-44",7.6,155481,"/title/tt0144084/"
"All","45+",7.1,24074,"/title/tt0144084/"
"All","All Ages",7.6,402809,"/title/tt0144084/"
"Females","<18",8.1,84,"/title/tt0144084/"
"Females","18-29",7.6,28120,"/title/tt0144084/"
"Females","30-44",7.5,23109,"/title/tt0144084/"
"Females","45+",7.2,3812,"/title/tt0144084/"
"Females","All Ages",7.5,57445,"/title/tt0144084/"
"Males","<18",8,386,"/title/tt0144084/"
"Males","18-29",7.8,109807,"/title/tt0144084/"
"Males","30-44",7.6,130824,"/title/tt0144084/"
"Males","45+",7.1,19878,"/title/tt0144084/"
"Males","All Ages",7.6,271590,"/title/tt0144084/"
"All","<18",9,2,"/title/tt0247196/"
"All","18-29",7.4,3354,"/title/tt0247196/"
"All","30-44",7.2,10353,"/title/tt0247196/"
"All","45+",7.2,3936,"/title/tt0247196/"
"All","All Ages",7.3,22083,"/title/tt0247196/"
"Females","<18",NA,NA,"/title/tt0247196/"
